file,asset_id,bom_ref,component,version,known_cves
ICS-0879_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0879,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0880_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0880,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0880_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0880,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0880_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0880,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0880_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0880,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0880_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0880,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0881_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0881,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0881_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0881,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0881_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0881,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0881_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0881,pkg:oss:openssl,OpenSSL,1.1.1n,CVE-2022-1292;CVE-2022-2068;CVE-2022-4304
ICS-0882_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0882,pkg:oss:openssl,OpenSSL,1.1.1n,CVE-2022-1292;CVE-2022-2068;CVE-2022-4304
ICS-0882_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0882,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0882_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0882,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0882_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0882,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0882_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0882,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:libssh2,libssh2,1.9.0,CVE-2019-17498;CVE-2020-22218
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:linux-kernel,Linux Kernel,5.4.278,CVE-2023-32233;CVE-2024-1086
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:openvpn,OpenVPN,2.4.7,CVE-2020-11810;CVE-2020-15078
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:u-boot,Das U-Boot,2020.04,CVE-2020-10648;CVE-2021-27097;CVE-2022-30767
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:libxml2,libxml2,2.9.4,CVE-2016-9318;CVE-2017-5969;CVE-2018-14567
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:openssl,OpenSSL,1.1.1g,CVE-2020-1971;CVE-2021-3450;CVE-2021-3711
ICS-0883_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0883,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.19.20,CVE-2023-3663;CVE-2023-3665
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0884_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0884,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0885_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0885,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0885_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0885,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0885_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0885,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:open62541,open62541 OPC UA Stack,1.3.6,CVE-2023-31048
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:net-snmp,Net-SNMP,5.8,CVE-2020-15861;CVE-2020-15862;CVE-2022-24805
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0886_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0886,pkg:oss:libcurl,libcurl,7.29.0,CVE-2016-8615;CVE-2018-1000120;CVE-2019-5482
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0887_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0887,pkg:oss:lwip,lwIP,2.0.3,CVE-2020-22283;CVE-2020-22284;CVE-2020-22288
ICS-0888_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0888,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0888_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0888,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0888_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0888,pkg:oss:openssl,OpenSSL,1.0.2k,CVE-2017-3731;CVE-2017-3732;CVE-2016-7055
ICS-0888_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0888,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0888_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0888,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0889_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0889,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0889_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0889,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0889_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0889,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0889_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0889,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0890_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0890,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0890_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0890,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0890_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0890,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0890_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0890,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0891_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0891,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0891_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0891,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0891_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0891,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:expat,Expat,2.2.0,CVE-2018-20843;CVE-2019-15903
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0892_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0892,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:libpcap,libpcap,1.8.1,CVE-2018-16301;CVE-2019-15165
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:libssh2,libssh2,1.9.0,CVE-2019-17498;CVE-2020-22218
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:openvpn,OpenVPN,2.5.5,CVE-2022-0547;CVE-2023-46849;CVE-2023-46850
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:nginx,nginx,1.14.2,CVE-2019-9511;CVE-2019-9513;CVE-2019-20372
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:net-snmp,Net-SNMP,5.7.3,CVE-2018-18065;CVE-2019-20892;CVE-2020-15862
ICS-0893_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0893,pkg:oss:libcurl,libcurl,7.29.0,CVE-2016-8615;CVE-2018-1000120;CVE-2019-5482
ICS-0894_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0894,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0894_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0894,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0894_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0894,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0894_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0894,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:sqlite,SQLite,3.22.0,CVE-2018-8740;CVE-2019-8457;CVE-2020-11655
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:sqlserver-express,Microsoft SQL Server Express,2017 CU31,CVE-2022-29143;CVE-2023-21528
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:dotnet,Microsoft .NET Framework,4.6.2,CVE-2018-8421;CVE-2019-0545;CVE-2020-1147
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:libxml2,libxml2,2.9.14,CVE-2022-40303;CVE-2022-40304;CVE-2023-28484
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0895_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0895,pkg:oss:openssl,OpenSSL,1.0.2k,CVE-2017-3731;CVE-2017-3732;CVE-2016-7055
ICS-0896_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0896,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0896_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0896,pkg:oss:openssl,OpenSSL,1.0.2k,CVE-2017-3731;CVE-2017-3732;CVE-2016-7055
ICS-0896_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0896,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0897_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0897,pkg:oss:sqlite,SQLite,3.22.0,CVE-2018-8740;CVE-2019-8457;CVE-2020-11655
ICS-0897_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0897,pkg:oss:dotnet,Microsoft .NET Framework,4.8,CVE-2021-26701;CVE-2023-21808
ICS-0897_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0897,pkg:oss:sqlserver-express,Microsoft SQL Server Express,2019 CU22,CVE-2023-21528
ICS-0897_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0897,pkg:oss:libcurl,libcurl,8.4.0,CVE-2023-46218;CVE-2024-2379
ICS-0898_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0898,pkg:oss:goahead,GoAhead Embedded Web Server,3.6.5,CVE-2017-17562;CVE-2019-5096;CVE-2019-5097
ICS-0898_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0898,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0898_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0898,pkg:oss:u-boot,Das U-Boot,2021.10,CVE-2022-30767;CVE-2022-33967
ICS-0898_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0898,pkg:oss:lighttpd,lighttpd,1.4.55,CVE-2022-22707;CVE-2023-44487
ICS-0898_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0898,pkg:oss:openssh,OpenSSH,9.3p1,CVE-2023-38408;CVE-2023-48795;CVE-2024-6387
ICS-0899_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0899,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0899_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0899,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0899_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0899,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0899_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0899,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:wpa-supplicant,wpa_supplicant,2.9,CVE-2021-27803;CVE-2021-30004;CVE-2022-23303
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:libssh2,libssh2,1.9.0,CVE-2019-17498;CVE-2020-22218
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:openssh,OpenSSH,9.3p1,CVE-2023-38408;CVE-2023-48795;CVE-2024-6387
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:mosquitto,Eclipse Mosquitto,2.0.11,CVE-2021-34431;CVE-2021-41039;CVE-2023-0809
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0900_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0900,pkg:oss:dropbear,Dropbear SSH,2022.83,CVE-2023-48795
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:libssh2,libssh2,1.8.0,CVE-2019-3855;CVE-2019-3856;CVE-2019-3858
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:sqlite,SQLite,3.41.2,CVE-2023-7104
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:dropbear,Dropbear SSH,2019.78,CVE-2018-15599;CVE-2020-36254
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0901_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0901,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0902_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0902,pkg:oss:freertos,FreeRTOS Kernel,10.2.1,CVE-2021-31571;CVE-2021-31572
ICS-0902_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0902,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0902_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0902,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:mosquitto,Eclipse Mosquitto,2.0.15,CVE-2023-0809;CVE-2023-3592
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:lighttpd,lighttpd,1.4.45,CVE-2018-19052;CVE-2019-11072
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0903_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0903,pkg:oss:libpcap,libpcap,1.8.1,CVE-2018-16301;CVE-2019-15165
ICS-0904_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0904,pkg:oss:busybox,BusyBox,1.35.0,CVE-2022-28391
ICS-0904_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0904,pkg:oss:net-snmp,Net-SNMP,5.7.3,CVE-2018-18065;CVE-2019-20892;CVE-2020-15862
ICS-0904_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0904,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0904_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0904,pkg:oss:linux-kernel,Linux Kernel,4.14.336,CVE-2021-33909;CVE-2022-0847
ICS-0905_siemens_simatic-s7-1500-cpu-1511-1-pn_SBOM.json,ICS-0905,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0905_siemens_simatic-s7-1500-cpu-1511-1-pn_SBOM.json,ICS-0905,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0905_siemens_simatic-s7-1500-cpu-1511-1-pn_SBOM.json,ICS-0905,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0905_siemens_simatic-s7-1500-cpu-1511-1-pn_SBOM.json,ICS-0905,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0905_siemens_simatic-s7-1500-cpu-1511-1-pn_SBOM.json,ICS-0905,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0906_siemens_simatic-s7-1200-cpu-1212c_SBOM.json,ICS-0906,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0906_siemens_simatic-s7-1200-cpu-1212c_SBOM.json,ICS-0906,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0907_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0907,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0907_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0907,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0907_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0907,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0907_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0907,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0907_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0907,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0908_rockwell_controllogix-controller-1756-l71_SBOM.json,ICS-0908,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0908_rockwell_controllogix-controller-1756-l71_SBOM.json,ICS-0908,pkg:oss:sqlite,SQLite,3.41.2,CVE-2023-7104
ICS-0908_rockwell_controllogix-controller-1756-l71_SBOM.json,ICS-0908,pkg:oss:ipnet,Interpeak IPnet TCP/IP Stack,6.9,CVE-2019-12255;CVE-2019-12256;CVE-2019-12257;CVE-2019-12260
ICS-0908_rockwell_controllogix-controller-1756-l71_SBOM.json,ICS-0908,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0908_rockwell_controllogix-controller-1756-l71_SBOM.json,ICS-0908,pkg:oss:libcurl,libcurl,8.4.0,CVE-2023-46218;CVE-2024-2379
ICS-0909_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0909,pkg:oss:net-snmp,Net-SNMP,5.7.3,CVE-2018-18065;CVE-2019-20892;CVE-2020-15862
ICS-0909_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0909,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0909_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0909,pkg:oss:sqlite,SQLite,3.22.0,CVE-2018-8740;CVE-2019-8457;CVE-2020-11655
ICS-0909_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0909,pkg:oss:ipnet,Interpeak IPnet TCP/IP Stack,6.9,CVE-2019-12255;CVE-2019-12256;CVE-2019-12257;CVE-2019-12260
ICS-0909_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0909,pkg:oss:libcurl,libcurl,7.79.1,CVE-2022-22576;CVE-2022-27774;CVE-2022-32221
ICS-0910_rockwell_micrologix-controller-1200-e_SBOM.json,ICS-0910,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
